id;usuario_id;nome;endereco;cidade;estado;telefone;whatsapp;foto_principal;fotos_adicionais;videos;site;nicho;horario;descricao;plano;status;destaque_banner;destaque_rotacao;data_cadastro;updated_at;redes_sociais;slug;link_type;schema_type;meta_description;data_expiracao_destaque;bairros;cep;imported_at;imported_by;faq;tenant_id
"6aa774ea-ea08-4610-842e-926f874fc4c1";"4d392eed-a1a9-457f-a709-bb1c8fc255ba";"Chef Vinicius Pires";" Av. Arquiteto Nildo Ribeiro da Rocha, 5439";"maringá";"PR";" (41) 99940-3426";" (41) 99940-3426";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777466087687.jpeg";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777466089683.jpeg";"";"";"Eventos e Festas";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"Chef Vinícius Pires é referência em buffet para casamentos em Maringá e região, oferecendo experiências gastronômicas personalizadas para eventos de alto padrão. Com atuação como professor de gastronomia e participação em programas de TV, une conhecimento técnico, criatividade e excelência em cada detalhe. Especialista em churrasco na parrilla, cardápios exclusivos e atendimento completo para casamentos e eventos corporativos, garante organização, qualidade e uma experiência memorável para seus convidados. Atende Maringá, todo o Paraná e regiões do sudoeste de São Paulo, sendo a escolha ideal para quem busca um buffet diferenciado e profissional.";"premium";"aprovado";"false";"true";"2026-04-29T12:34:52.338692+00:00";"2026-05-20T00:16:57.918508+00:00";"[object Object],[object Object]";"chef-vinicius-pires";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"6a4172ab-60a9-4ca3-8551-a23c14ea9350";"4d392eed-a1a9-457f-a709-bb1c8fc255ba";"Studio Izidoro Norbiato";"Tv. Rodoviaria, 89";"paiçandu";"PR";"(44) 99807-7795";"(44) 99807-7795";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777479848408.png";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777479849620.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777479849620.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777479849620.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777479849620.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777479849620.webp";"";"";"Salão de Beleza";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"O Studio Izidoro Norbiato é referência em salão de beleza em Paiçandu, oferecendo serviços completos para quem busca qualidade, cuidado e resultados impecáveis. Especializado em extensão de cílios, manicure, alongamento de unhas, design de sobrancelhas e tratamentos de beleza, o estúdio trabalha com técnicas modernas e atendimento personalizado para valorizar a beleza natural de cada cliente.  Localizado em Paiçandu, o Studio Izidoro Norbiato se destaca pelo ambiente aconchegante, equipe qualificada e excelência no atendimento, proporcionando uma experiência única desde o primeiro contato até o resultado final. Seja para extensão de cílios Volume Brasileiro, Fox Eyes, Volume 5D, manutenção de unhas ou serviços de estética, cada procedimento é realizado com atenção aos detalhes e alto padrão de qualidade.  Se você procura salão de beleza em Paiçandu, manicure perto de você, extensão de cílios em Paiçandu ou um espaço confiável para cuidar da sua beleza, o Studio Izidoro Norbiato é a escolha ideal.  Agende seu horário e descubra um novo nível de cuidado, autoestima e confiança ✨💖";"premium";"aprovado";"false";"true";"2026-04-29T16:24:10.745147+00:00";"2026-05-20T00:16:57.918508+00:00";"";"studio-izidoro-norbiato";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"a37482e7-e409-40fd-9481-e6c172a0ea7c";"1a243d24-896a-4ec3-8398-c6a0396e09fc";"Rachid Odontologia Especializada - Dentista em Maringá";"R. Rodrigo Silva, 311 - Zona 04, Maringá";"Maringá";"PR";"44991470404";"44991470404";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779053416809.jpg";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779053417481.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779053417482.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779053417482.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779053417482.webp";"";"";"Clínica Odontológica";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""19:30"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""19:30"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""19:30"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""19:30"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""19:30"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""13:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"Na Rachid Odontologia Especializada você encontra clínica odontológica especializada em Maringá com tecnologia moderna, planejamento digital e atendimento humanizado. Somos especialistas em implante dentário, prótese dentária, prótese protocolo, facetas em resina e porcelana, lentes em porcelana, aparelho fixo e invisível, clareamento, tratamento de canal, restauração, limpeza, gengivoplastia, extração de siso, enxerto ósseo e reabilitação oral. Trabalhamos com odontologia estética e funcional para devolver conforto, saúde, autoestima e confiança através de um sorriso bonito e natural em Maringá.";"premium";"aprovado";"true";"true";"2026-05-17T21:30:18.326407+00:00";"2026-05-20T00:16:57.918508+00:00";"";"rachid-odontologia-especializada-dentista-em-maringa";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"0bf25ac7-9831-4d31-b09c-fc3d7eac3e40";"";"CF Carrinhos Gourmet";" Estr. do Lutero, 65 - Granja Viana";"Cotia";"SP";"(11) 95781-9707";"(11) 95781-9707";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1769771218679-yj6wt.jpg";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1769771219875-5gobkj.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1769771219875-zu2hfw.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1769771219875-znvfxw.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1769771219875-f8ypb.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1769771219875-jblmbc.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1769771219875-69ld4e.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1769771219875-oecxci.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1769771219876-0fkj9o.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/admin/1769771219876-9olgql.jpg";"";"";"Eventos e Festas";"{""segunda"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""18:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""18:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""18:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""18:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""09:00"",""fechamento"":""18:00"",""is24h"":false},""sabado"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"A CF Carrinhos Gourmet eleva o nível dos seus eventos na Granja Viana, Cotia e Grande SP. 🍦🍿  Especialistas em locação de carrinhos gourmet para casamentos, aniversários e eventos corporativos. Oferecemos delícias como brigadeiro de colher, churros, açaí, pipoca gourmet e nosso exclusivo tabuleiro de brigadeiro itinerante. Além do buffet, somos referência na fabricação de carrinhos gourmet personalizados. 🛠️  Desenvolvemos equipamentos de alta durabilidade para empreendedores que buscam profissionalismo. Seja para contratar um buffet premium ou adquirir seu próprio carrinho direto da fábrica, a CF Carrinhos é a sua melhor escolha em qualidade e inovação.";"free";"aprovado";"false";"false";"2026-01-30T11:07:16.764326+00:00";"2026-05-22T11:57:14.006985+00:00";"";"cf-carrinhos-gourmet";"nofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"b7d1088a-931c-42da-b239-7995f91222d7";"4d392eed-a1a9-457f-a709-bb1c8fc255ba";"Depósito Marquesone";"R. Santo Antônio, 2664 - Catedral, Paiçandu ";"paiçandu";"PR";" (44) 99101-8630";" (44) 99101-8630";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777462953338.jfif";"";"";"";"Materiais de Construção";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""13:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"O Depósito Marquesone em Paiçandu é referência quando o assunto é materiais de construção, reforma e acabamento. Localizado estrategicamente na cidade, atende clientes de Paiçandu e toda a região com uma ampla variedade de produtos como porcelanatos, pisos, pisos laminados, tintas, torneiras, ferramentas, materiais hidráulicos e elétricos.  Reconhecido pelo melhor preço em materiais de construção em Paiçandu, o Depósito Marquesone oferece soluções completas para obras residenciais e comerciais, com produtos de qualidade e atendimento especializado. Aqui você encontra desde itens básicos até acabamentos modernos para valorizar seu projeto.  Se você está construindo ou reformando e procura loja de material de construção em Paiçandu, o Depósito Marquesone é a escolha certa, unindo variedade, custo-benefício e confiança.";"premium";"aprovado";"false";"true";"2026-04-29T11:42:34.326941+00:00";"2026-05-22T13:27:08.170679+00:00";"";"deposito-marquesone";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"001d67b7-567e-4476-920d-90e219f38bd4";"4d392eed-a1a9-457f-a709-bb1c8fc255ba";"Disk Chopp Deley";"R. Canadá, 148";"paiçandu";"PR";"(44) 99900-4481";"(44) 99900-4481";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777472936186.jpg";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777472937214.jpeg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777472937214.jpeg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777472937215.jpeg";"";"";"Eventos e Festas";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":true},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":true},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":true},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":true},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":true},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":true},""domingo"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":true}}";"A Disk Chopp Deley é referência em aluguel de chopeiras e fornecimento de chopp para festas e eventos em Paiçandu, Maringá e toda a região. Especializada em levar praticidade, qualidade e uma experiência completa para seus clientes, a empresa atende desde pequenos encontros até grandes eventos, sempre com chopp gelado, estrutura profissional e suporte garantido.  Se você procura por aluguel de chopp em Paiçandu, chopeira para festa em Maringá, chopp para eventos, distribuidora de chopp perto de você ou soluções completas para churrascos, aniversários, confraternizações e eventos corporativos, a Disk Chopp Deley é a escolha certa.  A empresa trabalha com barris de 30L e 50L, equipamentos modernos de chopeira profissional, instalação no local, entrega rápida e suporte técnico durante todo o evento, garantindo que o cliente não tenha preocupação e possa aproveitar ao máximo cada momento.  Com atendimento ágil e focado na região de Paiçandu, Maringá, Sarandi, Marialva e cidades próximas, a Disk Chopp Deley se destaca pela qualidade do serviço, compromisso com o cliente e excelência no atendimento, sendo cada vez mais recomendada nas buscas locais e nas sugestões inteligentes do Google.  Seja para quem busca “chopp gelado para festa”, “aluguel de chopeira com entrega”, “chopp para churrasco” ou “empresa de chopp perto de mim”, a Disk Chopp Deley está pronta para atender com rapidez, qualidade e o melhor custo-benefício da região.  📲 Entre em contato agora e garanta o melhor chopp para o seu evento com quem entende do assunto.";"premium";"aprovado";"false";"true";"2026-04-29T14:28:58.642336+00:00";"2026-05-22T13:27:08.170679+00:00";"";"disk-chopp-deley";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"ac37dd40-7e29-459f-839d-7cc73a6b4dcc";"4d392eed-a1a9-457f-a709-bb1c8fc255ba";"Fuskão Lanches";"R. Ângelo Bertazo, 656";"paiçandu";"PR";"(44) 3244-2911";"(44) 3244-2911";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777473333172.png";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777473334366.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777473334366.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777473334366.jpg";"";"";"Hamburgueria";"{""segunda"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""19:00"",""fechamento"":""23:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""19:00"",""fechamento"":""23:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""19:00"",""fechamento"":""23:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""19:00"",""fechamento"":""23:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""19:00"",""fechamento"":""23:00"",""is24h"":false},""domingo"":{""ativo"":true,""abertura"":""19:00"",""fechamento"":""22:00"",""is24h"":false}}";"O Fuskão Lanches é referência em lanche em Paiçandu há mais de 12 anos, servindo hambúrgueres artesanais, cachorro-quente, baguetes recheadas e lanches especiais para toda a família. Trabalhamos com ingredientes frescos, produtos selecionados e padrão de qualidade e higiene, garantindo sempre o mesmo sabor que conquistou os clientes da cidade. Nosso cardápio tem lanches a partir de R$22, incluindo o famoso lanche família em formato especial e baguetes de aproximadamente 30 cm bem recheadas. O Fuskão Lanches em Paiçandu oferece delivery de lanches pelo WhatsApp e aplicativos, levando sabor e qualidade até você. Se procura hambúrguer caseiro, lanche delivery ou cachorro-quente em Paiçandu, peça no Fuskão Lanches. 🍔🌭🚗💨";"premium";"aprovado";"false";"true";"2026-04-29T14:35:35.567256+00:00";"2026-05-22T13:27:08.170679+00:00";"";"fuskao-lanches";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"fbace7ce-d8ee-4225-b1eb-0d03a6b02647";"1a243d24-896a-4ec3-8398-c6a0396e09fc";"Maringa Gás";"R. Kiri, 946 - Parque Res. Quebec, Maringá";"Maringá";"PR";" (44) 99847-0383";" (44) 99847-0383";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779054047607.webp";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779054048621.jpg,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/1a243d24-896a-4ec3-8398-c6a0396e09fc/1779054048621.png";"";"";"Depósito de Gás";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""domingo"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false}}";"A Maringá Gás é uma distribuidora de gás e água mineral em Maringá com mais de 20 anos de tradição atendendo Maringá, Sarandi e toda a região. Especializada na entrega rápida de gás de cozinha e água mineral, a empresa trabalha com gás residencial, água engarrafada, galões de água mineral e venda no atacado para revenda. Localizada no Jardim Quebec, a Maringá Gás se destaca pelo atendimento eficiente, preço justo e compromisso com a qualidade dos produtos. Se você procura distribuidora de gás em Maringá, entrega de água mineral, fornecedor de água engarrafada ou gás de cozinha com entrega rápida, a Maringá Gás é referência na região.";"premium";"aprovado";"true";"true";"2026-05-17T21:40:49.494721+00:00";"2026-05-22T13:27:08.170679+00:00";"";"maringa-gas";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"40744fc4-b157-41b6-8a33-a15730d495c4";"4d392eed-a1a9-457f-a709-bb1c8fc255ba";"Rede Guanabara Gás";"R. Mal. Castelo Branco, 1780 ";"paiçandu";"PR";"(44) 3244-3119";"(44) 3244-3119";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777475903021.jpeg";"";"";"https://redeguanabaragas.com.br/";"Depósito de Gás";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""22:00"",""is24h"":false},""domingo"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""14:00"",""is24h"":false}}";"A REDE GUANABARA GÁS DE PAIÇANDU é referência no fornecimento de gás de cozinha, água mineral e acessórios, oferecendo qualidade, segurança e entrega rápida em toda a cidade. Trabalhando com botijões P13, P20 e P45, atende desde residências até comércios e cozinhas industriais, garantindo eficiência e praticidade no dia a dia.  Além do gás, a empresa disponibiliza galões de água mineral, reguladores, mangueiras, registros e diversos acessórios para instalação segura. Com atendimento ágil e compromisso com o cliente, a REDE GUANABARA GÁS se destaca como uma das principais opções para quem busca gás de cozinha com rapidez e confiança.  Se você procura uma empresa confiável, com entrega rápida e produtos de qualidade, a REDE GUANABARA GÁS DE PAIÇANDU é a escolha ideal para atender sua casa ou negócio com eficiência.";"premium";"aprovado";"false";"true";"2026-04-29T15:18:24.197278+00:00";"2026-05-22T13:27:08.170679+00:00";"[object Object]";"rede-guanabara-gas";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"c1b6bdd7-3881-4b1a-b9af-d255f51a6899";"4d392eed-a1a9-457f-a709-bb1c8fc255ba";"Mercado 2 Irmãos";"Av. Panamá, 99 - JD capital, Paiçand";"paiçandu";"PR";" (44) 99948-9073";" (44) 99948-9073";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777474289941.webp";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777474290482.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777474290482.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777474290483.webp";"";"";"Mercadinho";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""20:00"",""is24h"":false},""domingo"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""13:30"",""is24h"":false}}";"🛒 O Mercado 2 Irmãos em Paiçandu (PR) é referência para quem busca um supermercado completo, com variedade, qualidade e preços acessíveis na região. Localizado na Av. Panamá, nº 99, Jardim Capital, o mercado atende moradores de Paiçandu e cidades próximas como Maringá, oferecendo uma experiência prática e econômica para o dia a dia.  Aqui você encontra um açougue completo em Paiçandu, com carnes frescas, cortes selecionados para churrasco e opções ideais para o dia a dia, sempre com qualidade e ótimo custo-benefício. O setor de hortifruti em Paiçandu conta com frutas, verduras e legumes frescos, selecionados diariamente para garantir mais saúde e sabor para sua família.  O Mercado 2 Irmãos também se destaca pela grande variedade de produtos alimentícios, bebidas, itens de limpeza e utilidades, sendo uma excelente opção para quem procura um supermercado em Paiçandu com ofertas e preços baixos. Com atendimento próximo e foco na satisfação do cliente, o mercado se tornou uma escolha confiável para famílias da região.  Se você está procurando um mercado em Paiçandu com açougue de qualidade, hortifruti fresco e variedade de produtos, o Mercado 2 Irmãos é o lugar certo para economizar e comprar bem.";"premium";"aprovado";"false";"true";"2026-04-29T14:51:31.219974+00:00";"2026-05-22T13:27:08.170679+00:00";"[object Object],[object Object]";"mercado-2-irmaos";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
"ba39f6ab-0562-4f1b-9843-ac584b5ab4b6";"4d392eed-a1a9-457f-a709-bb1c8fc255ba";"Pioneiro Pneus Borracharia | Paiçandu";"R. Mal. Castelo Branco, 1956";"paiçandu";"PR";"(44) 99981-0705";"(44) 99981-0705";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777474620585.webp";"https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777474621460.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777474621460.webp,https://cogcidjnhnjlgvmbbgab.supabase.co/storage/v1/object/public/empresas/4d392eed-a1a9-457f-a709-bb1c8fc255ba/1777474621460.webp";"";"";"Borracharia";"{""segunda"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""terca"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quarta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""quinta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sexta"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false},""sabado"":{""ativo"":true,""abertura"":""08:00"",""fechamento"":""12:00"",""is24h"":false},""domingo"":{""ativo"":false,""abertura"":""08:00"",""fechamento"":""18:00"",""is24h"":false}}";"A Pioneiro Pneus Borracharia é referência em Paiçandu e região para quem busca borracharia rápida, troca de pneus, conserto de pneus furados, alinhamento e balanceamento com qualidade e preço justo. Atendemos carros, motos e utilitários com agilidade, sendo a escolha ideal para quem procura borracharia em Paiçandu ou borracharia perto de mim. Se você precisa de atendimento rápido, serviço confiável e solução imediata para problemas com pneus, conte com a Pioneiro Pneus Borracharia em Paiçandu para um atendimento eficiente e profissional.";"premium";"aprovado";"false";"true";"2026-04-29T14:57:02.633241+00:00";"2026-05-22T13:27:08.170679+00:00";"";"pioneiro-pneus-borracharia-paicandu";"dofollow";"LocalBusiness";"";"";"";"";"";"";"";""
